position,track_name,artist,streams,year,month,day,danceability,energy,speechiness,acousticness,valence,tempo
44,Woman Like Me (feat. Nicki Minaj),Little Mix,1433313,2018,12,3,0.754,0.854,0.0608,0.177,0.8,75.002
45,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1428007,2018,12,3,0.931,0.387,0.412,0.088,0.376,125.978
46,Bad Liar,Imagine Dragons,1425487,2018,12,3,0.383,0.637,0.0703,0.0722,0.0827,177.913
47,lovely (with Khalid),Billie Eilish,1415524,2018,12,3,0.351,0.296,0.0333,0.934,0.12,115.284
48,BAD!,XXXTENTACION,1414918,2018,12,3,0.78,0.492,0.0671,0.0643,0.374,143.983
49,WAKA (feat. A Boogie Wit da Hoodie),6ix9ine,1397098,2018,12,3,0.772,0.812,0.153,0.0834,0.655,97.407
50,Do They Know It's Christmas? - 1984 Version,Band Aid,1393704,2018,12,3,0.599,0.642,0.0363,0.164,0.349,115.412
51,Kiss and Make Up,Dua Lipa,1390548,2018,12,3,0.675,0.729,0.146,0.0557,0.63,99.986
52,Wake Up in the Sky,Gucci Mane,1381074,2018,12,3,0.8,0.578,0.0485,0.00381,0.367,143.01
53,It's the Most Wonderful Time of the Year,Andy Williams,1371024,2018,12,3,0.24,0.598,0.037,0.766,0.776,202.082
54,Vaina Loca,Ozuna,1355054,2018,12,3,0.754,0.805,0.0752,0.315,0.555,93.983
55,Calma - Remix,Pedro Capó,1347321,2018,12,3,0.826,0.773,0.0524,0.323,0.761,126.899
56,Happy Now,Kygo,1340861,2018,12,3,0.693,0.575,0.0801,0.374,0.492,117.999
57,Falling Down - Bonus Track,Lil Peep,1331231,2018,12,3,0.669,0.574,0.0286,0.0175,0.273,120.013
58,Ella Quiere Beber - Remix,Anuel Aa,1309706,2018,12,3,0.751,0.665,0.124,0.265,0.698,95.239
59,Natural,Imagine Dragons,1306029,2018,12,3,0.704,0.611,0.0409,0.217,0.22,100
60,Another One Bites The Dust - Remastered 2011,Queen,1259057,2018,12,3,0.933,0.528,0.161,0.112,0.754,109.967
61,High Hopes,Panic! At The Disco,1256276,2018,12,3,0.579,0.904,0.0618,0.193,0.681,82.014
62,Youngblood,5 Seconds of Summer,1223654,2018,12,3,0.596,0.854,0.463,0.0169,0.152,120.274
63,breathin,Ariana Grande,1199864,2018,12,3,0.568,0.656,0.0433,0.0211,0.364,100.049
64,Taste (feat. Offset),Tyga,1196861,2018,12,3,0.884,0.559,0.12,0.0236,0.342,97.994
65,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1157483,2018,12,3,0.603,0.321,0.0599,0.881,0.844,143.104
66,Love Someone,Lukas Graham,1151476,2018,12,3,0.538,0.409,0.0505,0.172,0.265,171.838
67,Cuando Te Besé,Becky G,1149481,2018,12,3,0.772,0.732,0.213,0.307,0.295,100.048
68,Armed And Dangerous,Juice WRLD,1143834,2018,12,3,0.736,0.67,0.311,0.186,0.845,130.032
69,rockstar (feat. 21 Savage),Post Malone,1130361,2018,12,3,0.587,0.535,0.0898,0.117,0.14,159.847
70,Saturday Nights,Khalid,1126596,2018,12,3,0.551,0.44,0.0985,0.606,0.341,167.923
71,In My Feelings,Drake,1120627,2018,12,3,0.835,0.626,0.125,0.0589,0.35,91.03
72,no tears left to cry,Ariana Grande,1115129,2018,12,3,0.699,0.713,0.0594,0.04,0.354,121.993
73,MALA (feat. Anuel Aa),6ix9ine,1104746,2018,12,3,0.719,0.825,0.0424,0.689,0.789,100.006
74,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1102617,2018,12,3,0.774,0.511,0.0319,0.322,0.771,94.736
75,Jocelyn Flores,XXXTENTACION,1100262,2018,12,3,0.872,0.391,0.242,0.469,0.437,134.021
76,Imposible,Luis Fonsi,1097781,2018,12,3,0.786,0.764,0.0798,0.122,0.913,90.979
77,Don't Stop Me Now - Remastered,Queen,1085600,2018,12,3,0.559,0.868,0.17,0.0475,0.609,156.295
78,I Like It,Cardi B,1083524,2018,12,3,0.816,0.726,0.129,0.099,0.65,136.048
79,God is a woman,Ariana Grande,1079277,2018,12,3,0.602,0.658,0.0558,0.0233,0.268,145.031
80,Happy Xmas (War Is Over) - Remastered,John Lennon,1069702,2018,12,3,0.328,0.607,0.0315,0.319,0.395,146.539
81,Somebody To Love - Remastered 2011,Queen,1065637,2018,12,3,0.492,0.676,0.0516,0.172,0.412,110.232
82,SOLO,JENNIE,1055418,2018,12,3,0.751,0.642,0.087,0.0861,0.388,95.045
83,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,1054564,2018,12,3,0.808,0.617,0.442,0.113,0.632,149.962
84,I Love It (& Lil Pump),Kanye West,1052935,2018,12,3,0.901,0.522,0.33,0.0114,0.329,104.053
85,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,1052146,2018,12,3,0.67,0.743,0.0393,0.237,0.571,125.944
86,Leave Me Alone,Flipp Dinero,1047937,2018,12,3,0.792,0.743,0.0851,0.107,0.742,150.024
87,On Me (feat. Cardi B),Meek Mill,1044480,2018,12,3,0.864,0.666,0.234,0.0482,0.538,132.12
88,Bubalu,Becky G,1041583,2018,12,3,0.8,0.355,0.0895,0.616,0.253,145.929
89,Adictiva,Daddy Yankee,1040359,2018,12,3,0.788,0.771,0.0563,0.291,0.701,99.038
90,Have Yourself A Merry Little Christmas,Sam Smith,1028019,2018,12,3,0.399,0.181,0.0416,0.953,0.318,145.512
91,Beautiful (feat. Camila Cabello),Bazzi,1027479,2018,12,3,0.638,0.717,0.0337,0.346,0.249,100.027
92,bellyache,Billie Eilish,1008266,2018,12,3,0.695,0.573,0.106,0.46,0.408,99.939
93,Nonstop,Drake,1005815,2018,12,3,0.912,0.412,0.124,0.0164,0.422,154.983
94,idontwannabeyouanymore,Billie Eilish,1003663,2018,12,3,0.483,0.412,0.0402,0.737,0.247,170.163
95,Under Pressure - Remastered,Queen,989230,2018,12,3,0.671,0.712,0.0476,0.429,0.462,113.805
96,Holly Jolly Christmas,Michael Bublé,981589,2018,12,3,0.647,0.465,0.0428,0.865,0.699,151.251
97,2002,Anne-Marie,979869,2018,12,3,0.697,0.683,0.117,0.0372,0.603,96.133
98,Shape of You,Ed Sheeran,968450,2018,12,3,0.825,0.652,0.0802,0.581,0.931,95.977
99,Underneath the Tree,Kelly Clarkson,965174,2018,12,3,0.509,0.812,0.0537,0.0013,0.689,159.876
100,Te Boté - Remix,Nio Garcia,963329,2018,12,3,0.903,0.675,0.214,0.542,0.442,96.507
1,"thank u, next",Ariana Grande,7409217,2018,12,4,0.724,0.647,0.0658,0.28,0.435,106.96
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4043592,2018,12,4,0.841,0.798,0.229,0.153,0.591,95.948
3,Without Me,Halsey,3472223,2018,12,4,0.752,0.488,0.0705,0.297,0.533,136.041
4,MIA (feat. Drake),Bad Bunny,3250367,2018,12,4,0.817,0.539,0.0621,0.0141,0.158,97.062
5,All I Want for Christmas Is You,Mariah Carey,3206096,2018,12,4,0.335,0.625,0.0386,0.164,0.346,150.277
6,Happier,Marshmello,2845239,2018,12,4,0.687,0.792,0.0452,0.191,0.671,100.015
7,ZEZE (feat. Travis Scott & Offset),Kodak Black,2799066,2018,12,4,0.861,0.637,0.24,0.0515,0.474,98.044
8,SICKO MODE,Travis Scott,2790746,2018,12,4,0.834,0.73,0.222,0.00513,0.446,155.008
9,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2721663,2018,12,4,0.753,0.498,0.0504,0.551,0.927,89.95
10,Going Bad (feat. Drake),Meek Mill,2623603,2018,12,4,0.889,0.496,0.0905,0.259,0.544,86.003
11,TIC TOC (feat. Lil Baby),6ix9ine,2431184,2018,12,4,0.82,0.691,0.0723,0.0115,0.683,142.027
12,Sweet but Psycho,Ava Max,2405670,2018,12,4,0.719,0.704,0.0476,0.0691,0.628,133.002
13,Adan y Eva,Paulo Londra,2375891,2018,12,4,0.767,0.709,0.336,0.323,0.72,171.993
14,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,2367173,2018,12,4,0.703,0.723,0.0412,0.0302,0.288,104.969
15,KIKA (feat. Tory Lanez),6ix9ine,2348839,2018,12,4,0.745,0.715,0.245,0.128,0.342,94.513
16,Shallow,Lady Gaga,2346686,2018,12,4,0.572,0.385,0.0308,0.371,0.323,95.799
17,Mo Bamba,Sheck Wes,2302991,2018,12,4,0.729,0.625,0.0315,0.194,0.261,146.034
18,Santa Tell Me,Ariana Grande,2259790,2018,12,4,0.506,0.628,0.173,0.0545,0.556,191.708
19,when the party's over,Billie Eilish,2213207,2018,12,4,0.498,0.104,0.0621,0.979,0.205,124.001
20,Bohemian Rhapsody - Remastered 2011,Queen,2103946,2018,12,4,0.397,0.396,0.05,0.254,0.227,142.913
21,Last Christmas,Wham!,2091173,2018,12,4,0.735,0.478,0.0293,0.189,0.947,107.682
22,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2064426,2018,12,4,0.601,0.794,0.0671,0.00987,0.244,114.066
23,Better,Khalid,2016922,2018,12,4,0.596,0.552,0.097,0.0765,0.112,97.949
24,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1977947,2018,12,4,0.896,0.671,0.289,0.103,0.358,112.502
25,Eastside (with Halsey & Khalid),benny blanco,1796516,2018,12,4,0.56,0.68,0.321,0.555,0.319,89.391
26,BEBE,6ix9ine,1780936,2018,12,4,0.635,0.902,0.109,0.172,0.286,102.063
27,Girls Like You (feat. Cardi B),Maroon 5,1752116,2018,12,4,0.851,0.541,0.0505,0.568,0.448,124.959
28,Lucid Dreams,Juice WRLD,1746412,2018,12,4,0.511,0.566,0.2,0.349,0.218,83.903
29,It's Beginning to Look a Lot Like Christmas,Michael Bublé,1734959,2018,12,4,0.35,0.232,0.0331,0.907,0.381,93.269
30,Be Alright,Dean Lewis,1686429,2018,12,4,0.553,0.586,0.0362,0.697,0.443,126.684
31,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,1665577,2018,12,4,0.761,0.672,0.212,0.0893,0.437,160.077
32,In My Mind,Dynoro,1663390,2018,12,4,0.694,0.77,0.149,0.176,0.163,125.905
33,SAD!,XXXTENTACION,1652736,2018,12,4,0.74,0.613,0.145,0.258,0.473,75.023
34,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1651195,2018,12,4,0.574,0.758,0.0621,0.0969,0.492,144.111
35,Better Now,Post Malone,1608615,2018,12,4,0.68,0.563,0.0454,0.354,0.374,145.028
36,Jingle Bell Rock,Bobby Helms,1597830,2018,12,4,0.754,0.424,0.0363,0.643,0.806,119.705
37,Let You Love Me,Rita Ora,1555784,2018,12,4,0.531,0.854,0.198,0.288,0.456,94.419
38,Promises (with Sam Smith),Calvin Harris,1547008,2018,12,4,0.781,0.768,0.0394,0.0119,0.486,123.07
39,come out and play,Billie Eilish,1546565,2018,12,4,0.64,0.321,0.0931,0.693,0.177,145.045
40,Rockin' Around The Christmas Tree,Brenda Lee,1518162,2018,12,4,0.589,0.472,0.0502,0.614,0.898,67.196
41,Moonlight,XXXTENTACION,1498804,2018,12,4,0.921,0.537,0.0804,0.556,0.711,128.009
42,Ruin My Life,Zara Larsson,1489620,2018,12,4,0.665,0.699,0.0578,0.423,0.585,124.896
43,Mistletoe,Justin Bieber,1475803,2018,12,4,0.658,0.56,0.0467,0.498,0.854,161.994
44,Bad Liar,Imagine Dragons,1474089,2018,12,4,0.383,0.637,0.0703,0.0722,0.0827,177.913
45,BAD!,XXXTENTACION,1467217,2018,12,4,0.78,0.492,0.0671,0.0643,0.374,143.983
46,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1451830,2018,12,4,0.931,0.387,0.412,0.088,0.376,125.978
47,lovely (with Khalid),Billie Eilish,1443886,2018,12,4,0.351,0.296,0.0333,0.934,0.12,115.284
48,Woman Like Me (feat. Nicki Minaj),Little Mix,1429762,2018,12,4,0.754,0.854,0.0608,0.177,0.8,75.002
49,Kiss and Make Up,Dua Lipa,1407906,2018,12,4,0.675,0.729,0.146,0.0557,0.63,99.986
50,Wake Up in the Sky,Gucci Mane,1405281,2018,12,4,0.8,0.578,0.0485,0.00381,0.367,143.01
51,Calma - Remix,Pedro Capó,1402346,2018,12,4,0.826,0.773,0.0524,0.323,0.761,126.899
52,Do They Know It's Christmas? - 1984 Version,Band Aid,1394111,2018,12,4,0.599,0.642,0.0363,0.164,0.349,115.412
53,Vaina Loca,Ozuna,1392143,2018,12,4,0.754,0.805,0.0752,0.315,0.555,93.983
54,Ella Quiere Beber - Remix,Anuel Aa,1370469,2018,12,4,0.751,0.665,0.124,0.265,0.698,95.239
55,Happy Now,Kygo,1370428,2018,12,4,0.693,0.575,0.0801,0.374,0.492,117.999
56,It's the Most Wonderful Time of the Year,Andy Williams,1369883,2018,12,4,0.24,0.598,0.037,0.766,0.776,202.082
57,Falling Down - Bonus Track,Lil Peep,1363407,2018,12,4,0.669,0.574,0.0286,0.0175,0.273,120.013
58,Natural,Imagine Dragons,1319646,2018,12,4,0.704,0.611,0.0409,0.217,0.22,100
59,WAKA (feat. A Boogie Wit da Hoodie),6ix9ine,1307701,2018,12,4,0.772,0.812,0.153,0.0834,0.655,97.407
60,High Hopes,Panic! At The Disco,1282150,2018,12,4,0.579,0.904,0.0618,0.193,0.681,82.014
61,Youngblood,5 Seconds of Summer,1260653,2018,12,4,0.596,0.854,0.463,0.0169,0.152,120.274
62,Another One Bites The Dust - Remastered 2011,Queen,1258452,2018,12,4,0.933,0.528,0.161,0.112,0.754,109.967
63,Taste (feat. Offset),Tyga,1237516,2018,12,4,0.884,0.559,0.12,0.0236,0.342,97.994
64,Cuando Te Besé,Becky G,1196930,2018,12,4,0.772,0.732,0.213,0.307,0.295,100.048
65,breathin,Ariana Grande,1195727,2018,12,4,0.568,0.656,0.0433,0.0211,0.364,100.049
66,rockstar (feat. 21 Savage),Post Malone,1191447,2018,12,4,0.587,0.535,0.0898,0.117,0.14,159.847
67,Saturday Nights,Khalid,1190609,2018,12,4,0.551,0.44,0.0985,0.606,0.341,167.923
68,Love Someone,Lukas Graham,1185371,2018,12,4,0.538,0.409,0.0505,0.172,0.265,171.838
69,Armed And Dangerous,Juice WRLD,1182495,2018,12,4,0.736,0.67,0.311,0.186,0.845,130.032
70,In My Feelings,Drake,1162055,2018,12,4,0.835,0.626,0.125,0.0589,0.35,91.03
71,Imposible,Luis Fonsi,1159340,2018,12,4,0.786,0.764,0.0798,0.122,0.913,90.979
72,no tears left to cry,Ariana Grande,1141154,2018,12,4,0.699,0.713,0.0594,0.04,0.354,121.993
73,I Like It,Cardi B,1137684,2018,12,4,0.816,0.726,0.129,0.099,0.65,136.048
74,Jocelyn Flores,XXXTENTACION,1135993,2018,12,4,0.872,0.391,0.242,0.469,0.437,134.021
75,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1123247,2018,12,4,0.603,0.321,0.0599,0.881,0.844,143.104
76,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,1108893,2018,12,4,0.67,0.743,0.0393,0.237,0.571,125.944
77,Leave Me Alone,Flipp Dinero,1107744,2018,12,4,0.792,0.743,0.0851,0.107,0.742,150.024
78,MALA (feat. Anuel Aa),6ix9ine,1100220,2018,12,4,0.719,0.825,0.0424,0.689,0.789,100.006
79,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1094113,2018,12,4,0.774,0.511,0.0319,0.322,0.771,94.736
80,Don't Stop Me Now - Remastered,Queen,1091078,2018,12,4,0.559,0.868,0.17,0.0475,0.609,156.295
81,Adictiva,Daddy Yankee,1090941,2018,12,4,0.788,0.771,0.0563,0.291,0.701,99.038
82,Bubalu,Becky G,1084273,2018,12,4,0.8,0.355,0.0895,0.616,0.253,145.929
83,I Love It (& Lil Pump),Kanye West,1079745,2018,12,4,0.901,0.522,0.33,0.0114,0.329,104.053
84,Happy Xmas (War Is Over) - Remastered,John Lennon,1076907,2018,12,4,0.328,0.607,0.0315,0.319,0.395,146.539
85,God is a woman,Ariana Grande,1075892,2018,12,4,0.602,0.658,0.0558,0.0233,0.268,145.031
86,Nonstop,Drake,1073701,2018,12,4,0.912,0.412,0.124,0.0164,0.422,154.983
87,Beautiful (feat. Camila Cabello),Bazzi,1056715,2018,12,4,0.638,0.717,0.0337,0.346,0.249,100.027
88,SOLO,JENNIE,1051259,2018,12,4,0.751,0.642,0.087,0.0861,0.388,95.045
89,Somebody To Love - Remastered 2011,Queen,1050249,2018,12,4,0.492,0.676,0.0516,0.172,0.412,110.232
90,Have Yourself A Merry Little Christmas,Sam Smith,1049481,2018,12,4,0.399,0.181,0.0416,0.953,0.318,145.512
91,God's Plan,Drake,1026161,2018,12,4,0.754,0.449,0.109,0.0332,0.357,77.169
92,Te Boté - Remix,Nio Garcia,1016609,2018,12,4,0.903,0.675,0.214,0.542,0.442,96.507
93,Shape of You,Ed Sheeran,1013587,2018,12,4,0.825,0.652,0.0802,0.581,0.931,95.977
94,bellyache,Billie Eilish,1013174,2018,12,4,0.695,0.573,0.106,0.46,0.408,99.939
95,idontwannabeyouanymore,Billie Eilish,1006868,2018,12,4,0.483,0.412,0.0402,0.737,0.247,170.163
96,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,1001100,2018,12,4,0.808,0.617,0.442,0.113,0.632,149.962
97,2002,Anne-Marie,995010,2018,12,4,0.697,0.683,0.117,0.0372,0.603,96.133
98,Holly Jolly Christmas,Michael Bublé,993677,2018,12,4,0.647,0.465,0.0428,0.865,0.699,151.251
99,Believer,Imagine Dragons,990044,2018,12,4,0.776,0.78,0.128,0.0622,0.666,124.949
100,Underneath the Tree,Kelly Clarkson,989066,2018,12,4,0.509,0.812,0.0537,0.0013,0.689,159.876
1,"thank u, next",Ariana Grande,7193968,2018,12,5,0.724,0.647,0.0658,0.28,0.435,106.96
2,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4096343,2018,12,5,0.841,0.798,0.229,0.153,0.591,95.948
3,Without Me,Halsey,3518104,2018,12,5,0.752,0.488,0.0705,0.297,0.533,136.041
4,All I Want for Christmas Is You,Mariah Carey,3269308,2018,12,5,0.335,0.625,0.0386,0.164,0.346,150.277
5,MIA (feat. Drake),Bad Bunny,3267504,2018,12,5,0.817,0.539,0.0621,0.0141,0.158,97.062
6,Happier,Marshmello,2860728,2018,12,5,0.687,0.792,0.0452,0.191,0.671,100.015
7,ZEZE (feat. Travis Scott & Offset),Kodak Black,2820834,2018,12,5,0.861,0.637,0.24,0.0515,0.474,98.044
8,Going Bad (feat. Drake),Meek Mill,2777063,2018,12,5,0.889,0.496,0.0905,0.259,0.544,86.003
9,SICKO MODE,Travis Scott,2772461,2018,12,5,0.834,0.73,0.222,0.00513,0.446,155.008
10,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2672991,2018,12,5,0.753,0.498,0.0504,0.551,0.927,89.95
11,Adan y Eva,Paulo Londra,2432134,2018,12,5,0.767,0.709,0.336,0.323,0.72,171.993
12,Sweet but Psycho,Ava Max,2420670,2018,12,5,0.719,0.704,0.0476,0.0691,0.628,133.002
13,Shallow,Lady Gaga,2343043,2018,12,5,0.572,0.385,0.0308,0.371,0.323,95.799
14,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,2335962,2018,12,5,0.703,0.723,0.0412,0.0302,0.288,104.969
15,TIC TOC (feat. Lil Baby),6ix9ine,2333622,2018,12,5,0.82,0.691,0.0723,0.0115,0.683,142.027
16,Santa Tell Me,Ariana Grande,2292924,2018,12,5,0.506,0.628,0.173,0.0545,0.556,191.708
17,KIKA (feat. Tory Lanez),6ix9ine,2234002,2018,12,5,0.745,0.715,0.245,0.128,0.342,94.513
18,Mo Bamba,Sheck Wes,2218478,2018,12,5,0.729,0.625,0.0315,0.194,0.261,146.034
19,when the party's over,Billie Eilish,2184456,2018,12,5,0.498,0.104,0.0621,0.979,0.205,124.001
20,Last Christmas,Wham!,2138888,2018,12,5,0.735,0.478,0.0293,0.189,0.947,107.682
21,Bohemian Rhapsody - Remastered 2011,Queen,2098841,2018,12,5,0.397,0.396,0.05,0.254,0.227,142.913
22,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2060483,2018,12,5,0.601,0.794,0.0671,0.00987,0.244,114.066
23,Better,Khalid,2038110,2018,12,5,0.596,0.552,0.097,0.0765,0.112,97.949
24,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1982149,2018,12,5,0.896,0.671,0.289,0.103,0.358,112.502
25,Eastside (with Halsey & Khalid),benny blanco,1812833,2018,12,5,0.56,0.68,0.321,0.555,0.319,89.391
26,It's Beginning to Look a Lot Like Christmas,Michael Bublé,1785643,2018,12,5,0.35,0.232,0.0331,0.907,0.381,93.269
27,BEBE,6ix9ine,1768272,2018,12,5,0.635,0.902,0.109,0.172,0.286,102.063
28,Girls Like You (feat. Cardi B),Maroon 5,1759162,2018,12,5,0.851,0.541,0.0505,0.568,0.448,124.959
29,Lucid Dreams,Juice WRLD,1756092,2018,12,5,0.511,0.566,0.2,0.349,0.218,83.903
30,In My Mind,Dynoro,1683161,2018,12,5,0.694,0.77,0.149,0.176,0.163,125.905
31,Be Alright,Dean Lewis,1678304,2018,12,5,0.553,0.586,0.0362,0.697,0.443,126.684
32,SAD!,XXXTENTACION,1665700,2018,12,5,0.74,0.613,0.145,0.258,0.473,75.023
33,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,1652618,2018,12,5,0.574,0.758,0.0621,0.0969,0.492,144.111
34,Jingle Bell Rock,Bobby Helms,1640390,2018,12,5,0.754,0.424,0.0363,0.643,0.806,119.705
35,Better Now,Post Malone,1627288,2018,12,5,0.68,0.563,0.0454,0.354,0.374,145.028
36,Let You Love Me,Rita Ora,1585915,2018,12,5,0.531,0.854,0.198,0.288,0.456,94.419
37,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,1568671,2018,12,5,0.761,0.672,0.212,0.0893,0.437,160.077
38,Bad Liar,Imagine Dragons,1566778,2018,12,5,0.383,0.637,0.0703,0.0722,0.0827,177.913
39,Rockin' Around The Christmas Tree,Brenda Lee,1556665,2018,12,5,0.589,0.472,0.0502,0.614,0.898,67.196
40,Promises (with Sam Smith),Calvin Harris,1552788,2018,12,5,0.781,0.768,0.0394,0.0119,0.486,123.07
41,Moonlight,XXXTENTACION,1522529,2018,12,5,0.921,0.537,0.0804,0.556,0.711,128.009
42,Ruin My Life,Zara Larsson,1521781,2018,12,5,0.665,0.699,0.0578,0.423,0.585,124.896
43,Mistletoe,Justin Bieber,1500764,2018,12,5,0.658,0.56,0.0467,0.498,0.854,161.994
44,come out and play,Billie Eilish,1494458,2018,12,5,0.64,0.321,0.0931,0.693,0.177,145.045
45,BAD!,XXXTENTACION,1469505,2018,12,5,0.78,0.492,0.0671,0.0643,0.374,143.983
46,lovely (with Khalid),Billie Eilish,1452220,2018,12,5,0.351,0.296,0.0333,0.934,0.12,115.284
47,Woman Like Me (feat. Nicki Minaj),Little Mix,1438232,2018,12,5,0.754,0.854,0.0608,0.177,0.8,75.002
48,Do They Know It's Christmas? - 1984 Version,Band Aid,1432581,2018,12,5,0.599,0.642,0.0363,0.164,0.349,115.412
49,Ella Quiere Beber - Remix,Anuel Aa,1426759,2018,12,5,0.751,0.665,0.124,0.265,0.698,95.239
50,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,1420895,2018,12,5,0.931,0.387,0.412,0.088,0.376,125.978
51,Calma - Remix,Pedro Capó,1419775,2018,12,5,0.826,0.773,0.0524,0.323,0.761,126.899
52,It's the Most Wonderful Time of the Year,Andy Williams,1404898,2018,12,5,0.24,0.598,0.037,0.766,0.776,202.082
53,Kiss and Make Up,Dua Lipa,1401248,2018,12,5,0.675,0.729,0.146,0.0557,0.63,99.986
54,Vaina Loca,Ozuna,1400054,2018,12,5,0.754,0.805,0.0752,0.315,0.555,93.983
55,Happy Now,Kygo,1398991,2018,12,5,0.693,0.575,0.0801,0.374,0.492,117.999
56,Wake Up in the Sky,Gucci Mane,1387260,2018,12,5,0.8,0.578,0.0485,0.00381,0.367,143.01
57,Falling Down - Bonus Track,Lil Peep,1352928,2018,12,5,0.669,0.574,0.0286,0.0175,0.273,120.013
58,Natural,Imagine Dragons,1321286,2018,12,5,0.704,0.611,0.0409,0.217,0.22,100
59,High Hopes,Panic! At The Disco,1280811,2018,12,5,0.579,0.904,0.0618,0.193,0.681,82.014
60,Another One Bites The Dust - Remastered 2011,Queen,1257842,2018,12,5,0.933,0.528,0.161,0.112,0.754,109.967
61,Youngblood,5 Seconds of Summer,1255084,2018,12,5,0.596,0.854,0.463,0.0169,0.152,120.274
62,Taste (feat. Offset),Tyga,1240252,2018,12,5,0.884,0.559,0.12,0.0236,0.342,97.994
63,Cuando Te Besé,Becky G,1237217,2018,12,5,0.772,0.732,0.213,0.307,0.295,100.048
64,Love Someone,Lukas Graham,1221866,2018,12,5,0.538,0.409,0.0505,0.172,0.265,171.838
65,rockstar (feat. 21 Savage),Post Malone,1212739,2018,12,5,0.587,0.535,0.0898,0.117,0.14,159.847
66,Imposible,Luis Fonsi,1204998,2018,12,5,0.786,0.764,0.0798,0.122,0.913,90.979
67,Saturday Nights,Khalid,1204167,2018,12,5,0.551,0.44,0.0985,0.606,0.341,167.923
68,WAKA (feat. A Boogie Wit da Hoodie),6ix9ine,1198470,2018,12,5,0.772,0.812,0.153,0.0834,0.655,97.407
69,Armed And Dangerous,Juice WRLD,1179162,2018,12,5,0.736,0.67,0.311,0.186,0.845,130.032
70,breathin,Ariana Grande,1179091,2018,12,5,0.568,0.656,0.0433,0.0211,0.364,100.049
71,In My Feelings,Drake,1170047,2018,12,5,0.835,0.626,0.125,0.0589,0.35,91.03
72,I Like It,Cardi B,1152308,2018,12,5,0.816,0.726,0.129,0.099,0.65,136.048
73,Jocelyn Flores,XXXTENTACION,1146530,2018,12,5,0.872,0.391,0.242,0.469,0.437,134.021
74,Adictiva,Daddy Yankee,1145164,2018,12,5,0.788,0.771,0.0563,0.291,0.701,99.038
75,no tears left to cry,Ariana Grande,1143020,2018,12,5,0.699,0.713,0.0594,0.04,0.354,121.993
76,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1126206,2018,12,5,0.603,0.321,0.0599,0.881,0.844,143.104
77,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1118560,2018,12,5,0.774,0.511,0.0319,0.322,0.771,94.736
78,Happy Xmas (War Is Over) - Remastered,John Lennon,1111375,2018,12,5,0.328,0.607,0.0315,0.319,0.395,146.539
79,Leave Me Alone,Flipp Dinero,1108626,2018,12,5,0.792,0.743,0.0851,0.107,0.742,150.024
